Kode,Kode2015,Kota,Kecamatan,CityCode,CGKReg,CGKRegEtd,CGKCargo,CGKYes
TKG20233,TKG20233,Kab. Lampung Utara,Sungkai Tengah,TKG,47000,3-6,28500,0
TKG20234,TKG20234,Kab. Lampung Utara,Sungkai Jaya,TKG,47000,3-6,28500,0
TKG20235,TKG20235,Kab. Lampung Utara,Sungkai Barat,TKG,47000,3-6,28500,0
TKG20236,TKG20236,Kab. Lampung Utara,Hulu Sungkai,TKG,47000,3-6,28500,0
TKG20237,TKG20237,Kab. Lampung Utara,Blambangan Pagar,TKG,47000,3-6,28500,0
TKG20238,TKG20238,Kab. Lampung Utara,Abung Pekurun,TKG,47000,3-6,28500,0
TKG20239,TKG20239,Kab. Lampung Utara,Abung Kunang,TKG,47000,3-6,28500,0
TKG20300,TKG20300,Kota Metro,Metro,TKG,37000,2-3,22500,0
TKG20355,TKG20355,Kota Metro,Metro Barat,TKG,37000,2-3,22500,0
TKG20356,TKG20356,Kota Metro,Metro Pusat,TKG,37000,2-3,22500,0
TKG20357,TKG20357,Kota Metro,Metro Selatan,TKG,37000,2-3,22500,0
TKG20358,TKG20358,Kota Metro,Metro Timur,TKG,37000,2-3,22500,0
TKG20359,TKG20359,Kota Metro,Metro Utara,TKG,37000,2-3,22500,0
TKG20400,TKG20400,Kab. Lampung Barat,Liwa,TKG,47000,3-6,28500,0
TKG20401,TKG20401,Kab. Lampung Barat,Balik Bukit,TKG,47000,3-6,28500,0
TKG20402,TKG20402,Kab. Lampung Barat,Belalau,TKG,47000,3-6,28500,0
TKG20403,TKG20403,Kab. Lampung Barat,Pesisir Utara,TKG,47000,3-6,28500,0
TKG20404,TKG20404,Kab. Lampung Barat,Pesisir Tengah / Krui,TKG,47000,3-6,28500,0
TKG20405,TKG20405,Kab. Lampung Barat,Pesisir Selatan,TKG,47000,3-6,28500,0
TKG20406,TKG20406,Kab. Lampung Barat,Sumber Jaya,TKG,47000,3-6,28500,0
TKG20407,TKG20407,Kab. Lampung Barat,Batu Brak,TKG,47000,3-6,28500,0
TKG20408,TKG20408,Kab. Lampung Barat,Bengkunat,TKG,47000,3-6,28500,0
TKG20409,TKG20409,Kab. Lampung Barat,Karya Penggawa,TKG,47000,3-6,28500,0
TKG20410,TKG20410,Kab. Lampung Barat,Lemong,TKG,47000,3-6,28500,0
TKG20411,TKG20411,Kab. Lampung Barat,Sekincau,TKG,47000,3-6,28500,0
TKG20412,TKG20412,Kab. Lampung Barat,Sukau,TKG,47000,3-6,28500,0
TKG20413,TKG20413,Kab. Lampung Barat,Suoh,TKG,71000,10-20,43000,0
TKG20414,TKG20414,Kab. Lampung Barat,Way Tenong,TKG,47000,3-6,28500,0
TKG20415,TKG20415,Kab. Lampung Barat,Kebun Tebu,TKG,47000,3-6,28500,0
TKG20416,TKG20416,Kab. Lampung Barat,Gedung Surian,TKG,47000,3-6,28500,0
TKG20417,TKG20417,Kab. Lampung Barat,Pagar Dewa,TKG,47000,3-6,28500,0
TKG20418,TKG20418,Kab. Lampung Barat,Lumbok Seminung,TKG,47000,3-6,28500,0
TKG20419,TKG20419,Kab. Lampung Barat,Batu Ketulis,TKG,47000,3-6,28500,0
TKG20420,TKG20420,Kab. Lampung Barat,Bandar Negeri Suoh,TKG,47000,3-6,28500,0
TKG20421,TKG20421,Kab. Lampung Barat,Air Hitam,TKG,47000,3-6,28500,0
TKG20900,TKG20900,Kab. Lampung Tengah,Gunung Sugih,TKG,37000,2-3,22500,0
TKG20901,TKG20901,Kab. Lampung Tengah,Padang Ratu,TKG,47000,3-6,28500,0
TKG20902,TKG20902,Kab. Lampung Tengah,Seputih Mataram,TKG,47000,3-6,28500,0
TKG20903,TKG20903,Kab. Lampung Tengah,Seputih Banyak,TKG,47000,3-6,28500,0
TKG20904,TKG20904,Kab. Lampung Tengah,Seputih Surabaya,TKG,47000,3-6,28500,0
TKG20905,TKG20905,Kab. Lampung Tengah,Seputih Raman,TKG,47000,3-6,28500,0
TKG20906,TKG20906,Kab. Lampung Tengah,Terbanggi Besar / Bandar Jaya,TKG,47000,3-6,28500,0
TKG20907,TKG20907,Kab. Lampung Tengah,Anak Tuha,TKG,47000,3-6,28500,0
TKG20908,TKG20908,Kab. Lampung Tengah,Bandar Mataram,TKG,47000,3-6,28500,0
TKG20909,TKG20909,Kab. Lampung Tengah,Bandar Surabaya,TKG,47000,3-6,28500,0
TKG20910,TKG20910,Kab. Lampung Tengah,Bangunrejo,TKG,47000,3-6,28500,0
TKG20911,TKG20911,Kab. Lampung Tengah,Bekri,TKG,47000,3-6,28500,0
TKG20912,TKG20912,Kab. Lampung Tengah,Bumi Nabung,TKG,47000,3-6,28500,0
TKG20913,TKG20913,Kab. Lampung Tengah,Bumi Ratu Nuban,TKG,47000,3-6,28500,0
TKG20914,TKG20914,Kab. Lampung Tengah,Kalirejo,TKG,47000,3-6,28500,0
TKG20915,TKG20915,Kab. Lampung Tengah,Kota Gajah,TKG,47000,3-6,28500,0
TKG20916,TKG20916,Kab. Lampung Tengah,Pubian,TKG,47000,3-6,28500,0
TKG20917,TKG20917,Kab. Lampung Tengah,Punggur,TKG,47000,3-6,28500,0
TKG20918,TKG20918,Kab. Lampung Tengah,Rumbia,TKG,47000,3-6,28500,0
TKG20919,TKG20919,Kab. Lampung Tengah,Selagai Lingga,TKG,71000,10-20,43000,0
TKG20920,TKG20920,Kab. Lampung Tengah,Sendang Agung,TKG,47000,3-6,28500,0
TKG20921,TKG20921,Kab. Lampung Tengah,Seputih Agung,TKG,47000,3-6,28500,0
TKG20922,TKG20922,Kab. Lampung Tengah,Terusan Nunyai,TKG,47000,3-6,28500,0
TKG20923,TKG20923,Kab. Lampung Tengah,Trimurjo,TKG,47000,3-6,28500,0
TKG20924,TKG20924,Kab. Lampung Tengah,WAY PANGUBUAN,TKG,47000,3-6,28500,0
TKG20925,TKG20925,Kab. Lampung Tengah,Way Seputih,TKG,47000,3-6,28500,0
TKG20927,TKG20927,Kab. Lampung Tengah,Bandar Jaya,TKG,47000,3-6,28500,0
TKG20929,TKG20929,Kab. Lampung Tengah,Putra Rumbia,TKG,47000,3-6,28500,0
TKG20930,TKG20930,Kab. Lampung Tengah,Anak Ratu Aji,TKG,47000,3-6,28500,0
TKG20955,TKG20955,Kab. Mesuji,Mesuji Timur,TKG,47000,3-6,28500,0
TKG20957,TKG20957,Kab. Mesuji,Panca Jaya,TKG,47000,3-6,28500,0
TKG21000,TKG21000,Kab. Lampung Timur,Sukadana ,TKG,47000,3-6,28500,0
TKG21001,TKG21001,Kab. Lampung Timur,BATANG HARI,TKG,47000,3-6,28500,0
TKG21002,TKG21002,Kab. Lampung Timur,Jabung/Gunung balak,TKG,47000,3-6,28500,0
TKG21003,TKG21003,Kab. Lampung Timur,Labuhan Maringgai,TKG,47000,3-6,28500,0
TKG21004,TKG21004,Kab. Lampung Timur,Pekalongan,TKG,47000,3-6,28500,0
TKG21005,TKG21005,Kab. Lampung Timur,Purbolinggo,TKG,47000,3-6,28500,0
TKG21006,TKG21006,Kab. Lampung Timur,Raman Utara,TKG,47000,3-6,28500,0
TKG21007,TKG21007,Kab. Lampung Timur,Sekampung,TKG,47000,3-6,28500,0
TKG21008,TKG21008,Kab. Lampung Timur,Way Jepara,TKG,37000,2-3,22500,0
TKG21009,TKG21009,Kab. Lampung Timur,BANDAR SRIBAWANO,TKG,47000,3-6,28500,0
TKG21010,TKG21010,Kab. Lampung Timur,Batanghari Nuban,TKG,47000,3-6,28500,0
TKG21011,TKG21011,Kab. Lampung Timur,Braja Slebah,TKG,47000,3-6,28500,0
TKG21012,TKG21012,Kab. Lampung Timur,Bumi Agung,TKG,47000,3-6,28500,0
TKG21013,TKG21013,Kab. Lampung Timur,Gunung Pelindung,TKG,47000,3-6,28500,0
TKG21015,TKG21015,Kab. Lampung Timur,Margatiga,TKG,47000,3-6,28500,0
TKG21016,TKG21016,Kab. Lampung Timur,Mataram Baru,TKG,47000,3-6,28500,0
TKG21017,TKG21017,Kab. Lampung Timur,Melinting,TKG,47000,3-6,28500,0
TKG21018,TKG21018,Kab. Lampung Timur,Metro Kibang,TKG,47000,3-6,28500,0
TKG21019,TKG21019,Kab. Lampung Timur,Pasir Sakti,TKG,47000,3-6,28500,0
TKG21020,TKG21020,Kab. Lampung Timur,Sekampung Udik,TKG,47000,3-6,28500,0
TKG21021,TKG21021,Kab. Lampung Timur,Waway Karya,TKG,47000,3-6,28500,0
TKG21022,TKG21022,Kab. Lampung Timur,Way Bungur,TKG,47000,3-6,28500,0
TKG21025,TKG21025,Kab. Lampung Timur,Marga Sekampung,TKG,47000,3-6,28500,0
TKG21100,TKG21100,Kab. Way Kanan,Blambangan umpu,TKG,47000,3-6,28500,0
TKG21101,TKG21101,Kab. Way Kanan,Bahuga,TKG,47000,3-6,28500,0
TKG21102,TKG21102,Kab. Way Kanan,Baradatu,TKG,37000,2-3,22500,0
TKG21103,TKG21103,Kab. Way Kanan,Kasui,TKG,47000,3-6,28500,0
TKG21104,TKG21104,Kab. Way Kanan,Banjit/Banjid,TKG,47000,3-6,28500,0
TKG21106,TKG21106,Kab. Way Kanan,Gunung Labuhan,TKG,47000,3-6,28500,0
TKG21107,TKG21107,Kab. Way Kanan,Negeri Batin,TKG,47000,3-6,28500,0
TKG21108,TKG21108,Kab. Way Kanan,Negeri Agung,TKG,71000,10-20,43000,0
TKG21109,TKG21109,Kab. Way Kanan,Negeri Besar,TKG,71000,10-20,43000,0
TKG21110,TKG21110,Kab. Way Kanan,Pakuan Ratu,TKG,47000,3-6,28500,0
TKG21111,TKG21111,Kab. Way Kanan,Rebang Tangkas,TKG,47000,3-6,28500,0
TKG21112,TKG21112,Kab. Way Kanan,Way Tuba,TKG,47000,3-6,28500,0
TKG21115,TKG21115,Kab. Way Kanan,Buay Bahuga,TKG,47000,3-6,28500,0
TKG21116,TKG21116,Kab. Way Kanan,Blambangan,TKG,47000,3-6,28500,0
TKG21117,TKG21117,Kab. Way Kanan,Bumi Agung,TKG,47000,3-6,28500,0
TKG21200,TKG21200,Kab. Tulang Bawang,Menggala,TKG,47000,3-6,28500,0
TKG21201,TKG21201,Kab. Tulang Bawang,Mesuji ,TKG,47000,3-6,28500,0
TKG21202,TKG21202,Kab. Tulang Bawang,Tulang Bawang Tengah,TKG,47000,3-6,28500,0
TKG21203,TKG21203,Kab. Tulang Bawang,Tulang Bawang Udik,TKG,47000,3-6,28500,0
TKG21204,TKG21204,Kab. Tulang Bawang,Banjar Agung,TKG,37000,2-3,22500,0
TKG21205,TKG21205,Kab. Tulang Bawang,Gedung Aji,TKG,47000,3-6,28500,0
TKG21206,TKG21206,Kab. Tulang Bawang,Gedung Meneng,TKG,47000,3-6,28500,0
TKG21207,TKG21207,Kab. Tulang Bawang,Gunung Terang,TKG,47000,3-6,28500,0
TKG21208,TKG21208,Kab. Tulang Bawang,Lambu Kibang,TKG,47000,3-6,28500,0
TKG21209,TKG21209,Kab. Tulang Bawang,Penawar Tama,TKG,47000,3-6,28500,0
TKG21210,TKG21210,Kab. Tulang Bawang,Rawajitu Selatan,TKG,71000,10-20,43000,0
TKG21211,TKG21211,Kab. Tulang Bawang,Rawajitu Utara,TKG,71000,10-20,43000,0
TKG21212,TKG21212,Kab. Tulang Bawang,Simpang Pematang,TKG,47000,3-6,28500,0
TKG21213,TKG21213,Kab. Tulang Bawang,Tanjung Raya,TKG,47000,3-6,28500,0
TKG21214,TKG21214,Kab. Tulang Bawang,Tumi Jajar,TKG,47000,3-6,28500,0
TKG21215,TKG21215,Kab. Tulang Bawang,Way Serdang,TKG,47000,3-6,28500,0
TKG21216,TKG21216,Kab. Tulang Bawang,Rawajitu Timur,TKG,47000,3-6,28500,0
TKG21217,TKG21217,Kab. Tulang Bawang,Penawar Aji,TKG,47000,3-6,28500,0
TKG21218,TKG21218,Kab. Tulang Bawang,Banjar Margo,TKG,47000,3-6,28500,0
TKG21219,TKG21219,Kab. Tulang Bawang,Rawa Pitu,TKG,47000,3-6,28500,0
TKG21220,TKG21220,Kab. Tulang Bawang,Meraksa Aji,TKG,47000,3-6,28500,0
TKG21221,TKG21221,Kab. Tulang Bawang,Menggala Timur,TKG,47000,3-6,28500,0
TKG21222,TKG21222,Kab. Tulang Bawang,Gedung Aji Baru,TKG,47000,3-6,28500,0
TKG21223,TKG21223,Kab. Tulang Bawang,Dente Teladas,TKG,47000,3-6,28500,0
TKG21224,TKG21224,Kab. Tulang Bawang,Banjar Baru,TKG,47000,3-6,28500,0
TKG21228,TKG21228,Kab. Tulang Bawang Barat,Way Kenanga,TKG,47000,3-6,28500,0
TKG21231,TKG21231,Kab. Tulang Bawang Barat,Gunung Agung,TKG,47000,3-6,28500,0
TKG21232,TKG21232,Kab. Tulang Bawang Barat,Pagar Dewa,TKG,47000,3-6,28500,0
TKG21233,TKG21233,Kab. Tulang Bawang Barat,Tumijajar,TKG,47000,3-6,28500,0
TKG21300,TKG21300,Kab. Tanggamus,Kota Agung,TKG,47000,3-6,28500,0
TKG21301,TKG21301,Kab. Tanggamus,Gading Rejo,TKG,47000,3-6,28500,0
TKG21302,TKG21302,Kab. Tanggamus,Pagelaran,TKG,47000,3-6,28500,0
TKG21303,TKG21303,Kab. Tanggamus,Pringsewu,TKG,37000,2-3,22500,0
TKG21304,TKG21304,Kab. Tanggamus,Pulau Panggung,TKG,47000,3-6,28500,0
TKG21305,TKG21305,Kab. Tanggamus,Sukoharjo,TKG,47000,3-6,28500,0
TKG21306,TKG21306,Kab. Tanggamus,Talang Padang,TKG,47000,3-6,28500,0
TKG21307,TKG21307,Kab. Tanggamus,Wonosobo,TKG,47000,3-6,28500,0
TKG21308,TKG21308,Kab. Tanggamus,Adi Luwih,TKG,47000,3-6,28500,0
TKG21309,TKG21309,Kab. Tanggamus,Cukup Balak,TKG,47000,3-6,28500,0
TKG21310,TKG21310,Kab. Tanggamus,Kelumbayan,TKG,47000,3-6,28500,0
TKG21311,TKG21311,Kab. Tanggamus,Pardasuka,TKG,47000,3-6,28500,0
TKG21312,TKG21312,Kab. Tanggamus,Pematang Sawa,TKG,47000,3-6,28500,0
TKG21313,TKG21313,Kab. Tanggamus,Pugung,TKG,47000,3-6,28500,0
TKG21314,TKG21314,Kab. Tanggamus,Semaka,TKG,47000,3-6,28500,0
TKG21315,TKG21315,Kab. Tanggamus,Sumberejo,TKG,47000,3-6,28500,0
TKG21316,TKG21316,Kab. Tanggamus,Ulubelu,TKG,47000,3-6,28500,0
TKG21317,TKG21317,Kab. Tanggamus,Gisting,TKG,47000,3-6,28500,0
TKG21318,TKG21318,Kab. Tanggamus,Kota Agung Barat,TKG,47000,3-6,28500,0
TKG21319,TKG21319,Kab. Tanggamus,Gunung Alip,TKG,47000,3-6,28500,0
TKG21320,TKG21320,Kab. Tanggamus,Limau,TKG,47000,3-6,28500,0
TKG21321,TKG21321,Kab. Tanggamus,Kota Agung Timur,TKG,47000,3-6,28500,0
TKG21322,TKG21322,Kab. Tanggamus,Kelumbayan Barat,TKG,47000,3-6,28500,0
TKG21323,TKG21323,Kab. Pringsewu,Ambarawa,TKG,47000,3-6,28500,0
TKG21324,TKG21324,Kab. Pringsewu,Pagelaran Utara,TKG,47000,3-6,28500,0
TKG21325,TKG21325,Kab. Pringsewu,Banyumas,TKG,47000,3-6,28500,0
TKG21400,TKG21400,Kab. Pesawaran,Gedong Tataan,TKG,47000,3-6,28500,0
TKG21401,TKG21401,Kab. Pesawaran,Kedondong,TKG,47000,3-6,28500,0
TKG21402,TKG21402,Kab. Pesawaran,Padang Cermin,TKG,47000,3-6,28500,0
TKG21403,TKG21403,Kab. Pesawaran,Negeri Katon,TKG,47000,3-6,28500,0
TKG21404,TKG21404,Kab. Pesawaran,Pundung Pidada,TKG,47000,3-6,28500,0
TKG21405,TKG21405,Kab. Pesawaran,Tegineneng,TKG,47000,3-6,28500,0
TKG21406,TKG21406,Kab. Pesawaran,Way Lima,TKG,47000,3-6,28500,0
TKG21407,TKG21407,Kab. Pesawaran,Way Khilau,TKG,47000,3-6,28500,0
TKG21408,TKG21408,Kab. Pesawaran,Marga Punduh,TKG,47000,3-6,28500,0
TKG21409,TKG21409,Kab. Pesawaran,Teluk Pandan,TKG,47000,3-6,28500,0
TKG21410,TKG21410,Kab. Pesawaran,Way Ratai,TKG,47000,3-6,28500,0
TKG21414,TKG21414,Kab. Pesisir Barat,Krui Selatan,TKG,47000,3-6,28500,0
TKG21417,TKG21417,Kab. Pesisir Barat,Way Krui,TKG,47000,3-6,28500,0
TKG21418,TKG21418,Kab. Pesisir Barat,Pulau Pisang,TKG,47000,3-6,28500,0
TKG21419,TKG21419,Kab. Pesisir Barat,Ngambur,TKG,47000,3-6,28500,0
TKG21420,TKG21420,Kab. Pesisir Barat,Bengkunat Belimbing,TKG,47000,3-6,28500,0
TKG22323,TKG22323,Kab. Tanggamus,Bulok,TKG,47000,3-6,28500,0
TKG22324,TKG22324,Kab. Tanggamus,Bandar Negeri Semuong,TKG,47000,3-6,28500,0
TKG22325,TKG22325,Kab. Tanggamus,Air Naningan,TKG,47000,3-6,28500,0
TNJ10000,TNJ10000,Kota Tanjung Pinang,Tanjung Pinang,TNJ,36000,1-2,22000,0
TNJ10016,TNJ10016,Kota Tanjung Pinang,Bukit Bestari,TNJ,36000,1-2,22000,0
TNJ10017,TNJ10017,Kota Tanjung Pinang,Tanjung Pinang Barat,TNJ,36000,1-2,22000,0
TNJ10018,TNJ10018,Kota Tanjung Pinang,Tanjung Pinang Kota,TNJ,36000,1-2,22000,0
TNJ10019,TNJ10019,Kota Tanjung Pinang,Tanjung Pinang Timur,TNJ,36000,1-2,22000,0
TNJ10020,TNJ10020,Kota Tanjung Pinang,Senggarang,TNJ,67000,3-6,40500,0
TNJ10021,TNJ10021,Kota Tanjung Pinang,Dompak,TNJ,67000,3-6,40500,0
TNJ10023,TNJ10023,Kota Tanjung Pinang,Pulau Penyengat,TNJ,67000,3-6,40500,0
TNJ10024,TNJ10024,Kota Tanjung Pinang,Kota Piring,TNJ,67000,3-6,40500,0
TNJ10100,TNJ10100,Kab. Bintan,Bandar Sri Bintan,TNJ,67000,3-6,40500,0
TNJ10101,TNJ10101,Kab. Bintan,Bintan Timur,TNJ,67000,3-6,40500,0
TNJ10102,TNJ10102,Kab. Bintan,Tanjung Uban/Bintan Utara,TNJ,67000,3-6,40500,0
TNJ10103,TNJ10103,Kab. Bintan,Gunung Kijang,TNJ,67000,3-6,40500,0
TNJ10104,TNJ10104,Kab. Bintan,Tambelan,TNJ,67000,3-6,40500,0
TNJ10105,TNJ10105,Kab. Bintan,Teluk Bintan,TNJ,67000,3-6,40500,0
TNJ10106,TNJ10106,Kab. Bintan,Teluk Sebong,TNJ,67000,3-6,40500,0
TNJ10107,TNJ10107,Kab. Bintan,Lagoi,TNJ,67000,3-6,40500,0
TNJ10108,TNJ10108,Kab. Bintan,Toapaya,TNJ,67000,3-6,40500,0
TNJ10109,TNJ10109,Kab. Bintan,Mantang,TNJ,67000,3-6,40500,0
TNJ10110,TNJ10110,Kab. Bintan,Bintan Pesisir,TNJ,67000,3-6,40500,0
TNJ10111,TNJ10111,Kab. Bintan,Seri Kuala Lobam,TNJ,67000,3-6,40500,0
TRK10000,TRK10000,Kota Tarakan,Tarakan,TRK,54000,2-3,32500,0
TRK10011,TRK10011,Kota Tarakan,Tarakan Barat ,TRK,54000,2-3,32500,0
TRK10012,TRK10012,Kota Tarakan,Tarakan Tengah,TRK,54000,2-3,32500,0
TRK10013,TRK10013,Kota Tarakan,Tarakan Timur ,TRK,54000,2-3,32500,0
TRK10014,TRK10014,Kota Tarakan,Tarakan Utara,TRK,54000,2-3,32500,0
TRK20100,TRK20100,Kab. Bulungan,Tanjung Selor,TRK,58000,3-5,35000,0
TRK20103,TRK20103,Kab. Bulungan,Peso / Longpeso,TRK,73000,5-7,44000,0
TRK20105,TRK20105,Kab. Bulungan,Pulau Bunyu,TRK,58000,3-5,35000,0
TRK20106,TRK20106,Kab. Bulungan,Peso Hilir ,TRK,73000,5-7,44000,0
TRK20107,TRK20107,Kab. Bulungan,Sekatak ,TRK,73000,5-7,44000,0
TRK20108,TRK20108,Kab. Bulungan,Tanjung Palas ,TRK,73000,5-7,44000,0
TRK20109,TRK20109,Kab. Bulungan,Tanjung Palas Barat,TRK,73000,5-7,44000,0
TRK20110,TRK20110,Kab. Bulungan,Tanjung Palas Tengah ,TRK,73000,5-7,44000,0
TRK20111,TRK20111,Kab. Bulungan,Tanjung Palas Timur ,TRK,73000,5-7,44000,0
TRK20112,TRK20112,Kab. Bulungan,Tanjung Palas Utara ,TRK,73000,5-7,44000,0
TRK20200,TRK20200,Kab. Malinau,Malinau,TRK,58000,3-5,35000,0
TRK20201,TRK20201,Kab. Malinau,Mentarang,TRK,73000,5-7,44000,0
TRK20202,TRK20202,Kab. Malinau,Kayan Hulu ,TRK,73000,5-7,44000,0
TRK20203,TRK20203,Kab. Malinau,Kayan Hilir,TRK,73000,5-7,44000,0
TRK20204,TRK20204,Kab. Malinau,Pujungan,TRK,73000,5-7,44000,0
TRK20205,TRK20205,Kab. Malinau,Malinau Barat ,TRK,73000,5-7,44000,0
TRK20206,TRK20206,Kab. Malinau,Malinau Selatan ,TRK,58000,3-5,35000,0
TRK20207,TRK20207,Kab. Malinau,Malinau Utara,TRK,58000,3-5,35000,0
TRK20208,TRK20208,Kab. Malinau,Sungai Boh,TRK,73000,5-7,44000,0
TRK20209,TRK20209,Kab. Malinau,Bahau Hulu,TRK,73000,5-7,44000,0
TRK20210,TRK20210,Kab. Malinau,Kayan Selatan,TRK,73000,5-7,44000,0
TRK20211,TRK20211,Kab. Malinau,Malinau Selatan Hilir,TRK,73000,5-7,44000,0
TRK20212,TRK20212,Kab. Malinau,Malinau Selatan Hulu,TRK,73000,5-7,44000,0
TRK20213,TRK20213,Kab. Malinau,Mentarang Hulu,TRK,73000,5-7,44000,0
TRK20214,TRK20214,Kab. Malinau,Sungai Tubu,TRK,73000,5-7,44000,0
TRK20215,TRK20215,Kab. Malinau,Malinau Kota,TRK,73000,5-7,44000,0
TRK20300,TRK20300,Kab. Nunukan,Nunukan,TRK,58000,3-5,35000,0
TRK20301,TRK20301,Kab. Nunukan,Krayan,TRK,73000,5-7,44000,0
TRK20302,TRK20302,Kab. Nunukan,Lumbis,TRK,73000,5-7,44000,0
TRK20303,TRK20303,Kab. Nunukan,Krayan Selatan ,TRK,73000,5-7,44000,0
TRK20304,TRK20304,Kab. Nunukan,Sebatik,TRK,73000,5-7,44000,0
TRK20305,TRK20305,Kab. Nunukan,Sebuku,TRK,73000,5-7,44000,0
TRK20307,TRK20307,Kab. Nunukan,Lumbis Ogong,TRK,73000,5-7,44000,0
TRK20308,TRK20308,Kab. Nunukan,Sebatik Barat,TRK,73000,5-7,44000,0
TRK20309,TRK20309,Kab. Nunukan,Nunukan Selatan,TRK,73000,5-7,44000,0
TRK20310,TRK20310,Kab. Nunukan,Sebatik Tengah,TRK,73000,5-7,44000,0
TRK20311,TRK20311,Kab. Nunukan,Sebatik Timur,TRK,73000,5-7,44000,0
TRK20312,TRK20312,Kab. Nunukan,Sebatik Utara,TRK,73000,5-7,44000,0
TRK20313,TRK20313,Kab. Nunukan,Sei Menggaris,TRK,73000,5-7,44000,0
TRK20314,TRK20314,Kab. Nunukan,Sembakung Atulai,TRK,73000,5-7,44000,0
TRK20315,TRK20315,Kab. Nunukan,Tulin Onsoi,TRK,73000,5-7,44000,0
TRK20316,TRK20316,Kab. Nunukan,Sekatak ,TRK,73000,5-7,44000,0
TRK20400,TRK20400,Kab. Tana Tidung,Tanah Tidung,TRK,58000,3-5,35000,0
TRK20401,TRK20401,Kab. Tana Tidung,Sembakung,TRK,73000,5-7,44000,0
TRK20402,TRK20402,Kab. Tana Tidung,Sesayap,TRK,73000,5-7,44000,0
TRK20403,TRK20403,Kab. Tana Tidung,Sesayap Hilir,TRK,73000,5-7,44000,0
TRK20404,TRK20404,Kab. Tana Tidung,Tanah Lia,TRK,73000,5-7,44000,0
TRK20405,TRK20405,Kab. Tana Tidung,Betayau,TRK,73000,5-7,44000,0
TRK20406,TRK20406,Kab. Tana Tidung,Muruk Rian,TRK,73000,5-7,44000,0
TTE10000,TTE10000,Kota Ternate,Ternate,TTE,61000,2-3,37000,0
TTE10021,TTE10021,Kota Ternate,Moti,TTE,61000,2-3,37000,0
TTE10022,TTE10022,Kota Ternate,Ternate Selatan,TTE,61000,2-3,37000,0
TTE10023,TTE10023,Kota Ternate,Ternate Utara,TTE,61000,2-3,37000,0
TTE10024,TTE10024,Kota Ternate,Pulau Ternate,TTE,61000,2-3,37000,0
TTE10025,TTE10025,Kota Ternate,Pulau Hiri,TTE,61000,2-3,37000,0
TTE10026,TTE10026,Kota Ternate,Pulau Batang Dua,TTE,61000,2-3,37000,0
TTE10028,TTE10028,Kota Ternate,Kota Ternate Tengah,TTE,61000,2-3,37000,0
TTE20200,TTE20200,Kab. Halmahera Barat,Jailolo,TTE,83000,5-7,50000,0
TTE20201,TTE20201,Kab. Halmahera Barat,Jailolo Selatan,TTE,83000,5-7,50000,0
TTE20202,TTE20202,Kab. Halmahera Barat,Ibu,TTE,125000,10-20,75000,0
TTE20203,TTE20203,Kab. Halmahera Barat,Loloda,TTE,125000,10-20,75000,0
TTE20204,TTE20204,Kab. Halmahera Barat,Sahu,TTE,83000,5-7,50000,0
TTE20205,TTE20205,Kab. Halmahera Barat,Sahu Timur,TTE,83000,5-7,50000,0
TTE20206,TTE20206,Kab. Halmahera Barat,Ibu Utara,TTE,83000,5-7,50000,0
TTE20207,TTE20207,Kab. Halmahera Barat,Ibu Selatan,TTE,83000,5-7,50000,0
TTE20300,TTE20300,Kab. Halmahera Selatan,Labuha,TTE,66000,3-5,40000,0
TTE20301,TTE20301,Kab. Halmahera Selatan,Bacan,TTE,83000,5-7,50000,0
TTE20302,TTE20302,Kab. Halmahera Selatan,Bacan Selatan,TTE,83000,5-7,50000,0
TTE20303,TTE20303,Kab. Halmahera Selatan,Bacan Timur,TTE,83000,5-7,50000,0
TTE20304,TTE20304,Kab. Halmahera Selatan,Gane Barat,TTE,125000,10-20,75000,0
TTE20305,TTE20305,Kab. Halmahera Selatan,Gane Timur,TTE,125000,10-20,75000,0
TTE20306,TTE20306,Kab. Halmahera Selatan,Kayoa,TTE,125000,10-20,75000,0
TTE20307,TTE20307,Kab. Halmahera Selatan,Obi,TTE,125000,10-20,75000,0
TTE20308,TTE20308,Kab. Halmahera Selatan,Obi Selatan,TTE,125000,10-20,75000,0
TTE20309,TTE20309,Kab. Halmahera Selatan,Pulau Makian,TTE,125000,10-20,75000,0
TTE20310,TTE20310,Kab. Halmahera Selatan,Obi Utara,TTE,125000,10-20,75000,0
TTE20311,TTE20311,Kab. Halmahera Selatan,Obi Timur,TTE,125000,10-20,75000,0
TTE20312,TTE20312,Kab. Halmahera Selatan,Obi Barat,TTE,125000,10-20,75000,0
TTE20313,TTE20313,Kab. Halmahera Selatan,Mandioli Utara,TTE,125000,10-20,75000,0
TTE20314,TTE20314,Kab. Halmahera Selatan,Mandioli Selatan,TTE,125000,10-20,75000,0
TTE20315,TTE20315,Kab. Halmahera Selatan,Makian Barat,TTE,125000,10-20,75000,0
TTE20316,TTE20316,Kab. Halmahera Selatan,Kepulauan Joronga,TTE,125000,10-20,75000,0
TTE20317,TTE20317,Kab. Halmahera Selatan,Kepulauan Botanglomang,TTE,125000,10-20,75000,0
TTE20318,TTE20318,Kab. Halmahera Selatan,Kayoa Utara,TTE,125000,10-20,75000,0
TTE20319,TTE20319,Kab. Halmahera Selatan,Kayoa Selatan,TTE,125000,10-20,75000,0
